id,hitId,qInd,motionType,effortsLeft,effortsRight,selected0,selected1
"A1K1C6L4T9FA5I ",48,10,0,"[1,0,1,-1]","[-1,1,0,-1]",0,1
"A1K1C6L4T9FA5I ",48,11,0,"[1,1,0,0]","[-1,1,1,0]",1,2
"A1K1C6L4T9FA5I ",54,0,0,"[0,-1,1,-1]","[-1,-1,-1,0]",0,1
"A1K1C6L4T9FA5I ",54,1,0,"[0,-1,1,-1]","[-1,-1,-1,0]",0,1
"A1K1C6L4T9FA5I ",54,2,0,"[1,1,-1,0]","[1,0,1,-1]",1,2
"A1K1C6L4T9FA5I ",54,3,0,"[-1,0,0,1]","[0,0,1,1]",0,1
"A1K1C6L4T9FA5I ",54,4,0,"[1,1,0,-1]","[-1,0,1,1]",1,2
"A1K1C6L4T9FA5I ",54,5,0,"[1,0,1,0]","[-1,0,1,1]",1,2
"A1K1C6L4T9FA5I ",54,6,0,"[1,-1,-1,0]","[-1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",54,7,0,"[1,1,0,0]","[-1,1,1,0]",1,2
"A1K1C6L4T9FA5I ",54,8,0,"[-1,0,-1,1]","[-1,-1,0,1]",1,2
"A1K1C6L4T9FA5I ",54,9,0,"[0,-1,0,-1]","[-1,-1,0,1]",1,2
"A1K1C6L4T9FA5I ",54,10,0,"[1,-1,0,0]","[0,1,1,-1]",0,1
"A1K1C6L4T9FA5I ",54,11,0,"[0,1,0,-1]","[1,1,0,-1]",0,2
"A1K1C6L4T9FA5I ",55,0,0,"[0,1,-1,1]","[1,-1,0,1]",1,2
"A1K1C6L4T9FA5I ",55,1,0,"[0,1,-1,1]","[1,-1,0,1]",1,2
"A1K1C6L4T9FA5I ",55,2,0,"[0,1,1,-1]","[0,-1,1,1]",1,2
"A1K1C6L4T9FA5I ",55,3,0,"[1,0,0,1]","[1,0,1,0]",1,2
"A1K1C6L4T9FA5I ",55,4,0,"[1,-1,0,-1]","[-1,1,-1,0]",0,1
"A1K1C6L4T9FA5I ",55,5,0,"[1,0,1,-1]","[1,0,-1,1]",1,2
"A1K1C6L4T9FA5I ",55,6,0,"[1,0,0,-1]","[-1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",55,7,0,"[-1,-1,0,1]","[-1,-1,0,0]",0,1
"A1K1C6L4T9FA5I ",55,8,0,"[-1,0,1,0]","[1,0,-1,1]",0,1
"A1K1C6L4T9FA5I ",55,9,0,"[-1,-1,0,0]","[1,-1,0,-1]",0,1
"A1K1C6L4T9FA5I ",55,10,0,"[-1,0,1,0]","[-1,-1,-1,0]",0,1
"A1K1C6L4T9FA5I ",55,11,0,"[1,1,0,-1]","[0,-1,-1,-1]",1,2
"A1K1C6L4T9FA5I ",57,0,0,"[0,1,1,-1]","[1,-1,1,0]",1,2
"A1K1C6L4T9FA5I ",59,0,0,"[1,1,-1,0]","[1,0,1,-1]",1,2
"A1K1C6L4T9FA5I ",60,0,0,"[1,0,1,0]","[-1,0,-1,0]",0,1
"A1K1C6L4T9FA5I ",60,1,0,"[1,0,1,0]","[-1,0,-1,0]",0,1
"A1K1C6L4T9FA5I ",60,2,0,"[1,-1,1,0]","[-1,1,0,-1]",0,1
"A1K1C6L4T9FA5I ",60,3,0,"[-1,0,-1,1]","[-1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",60,4,0,"[1,0,1,-1]","[-1,0,0,-1]",0,2
"A1K1C6L4T9FA5I ",60,5,0,"[0,1,-1,-1]","[1,0,-1,-1]",0,2
"A1K1C6L4T9FA5I ",60,6,0,"[-1,-1,0,-1]","[0,1,0,-1]",0,2
"A1K1C6L4T9FA5I ",60,7,0,"[1,-1,1,0]","[1,0,-1,1]",0,1
"A1K1C6L4T9FA5I ",60,8,0,"[-1,1,0,1]","[1,0,0,-1]",0,1
"A1K1C6L4T9FA5I ",60,9,0,"[-1,1,1,0]","[1,0,-1,0]",0,1
"A1K1C6L4T9FA5I ",60,10,0,"[1,0,1,-1]","[-1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",60,11,0,"[1,0,-1,-1]","[1,0,-1,1]",1,2
"A1K1C6L4T9FA5I ",61,0,0,"[1,1,0,-1]","[-1,0,-1,-1]",0,2
"A1K1C6L4T9FA5I ",61,1,0,"[1,1,0,-1]","[-1,0,-1,-1]",0,2
"A1K1C6L4T9FA5I ",61,2,0,"[0,-1,1,-1]","[1,0,1,1]",1,2
"A1K1C6L4T9FA5I ",61,3,0,"[1,1,-1,0]","[1,-1,1,0]",1,2
"A1K1C6L4T9FA5I ",61,4,0,"[-1,1,0,1]","[-1,-1,0,-1]",0,1
"A1K1C6L4T9FA5I ",61,5,0,"[0,0,1,1]","[-1,0,-1,-1]",0,1
"A1K1C6L4T9FA5I ",61,6,0,"[1,-1,0,0]","[1,-1,-1,0]",0,1
"A1K1C6L4T9FA5I ",61,7,0,"[-1,0,0,1]","[1,0,1,1]",0,2
"A1K1C6L4T9FA5I ",61,8,0,"[0,-1,1,1]","[1,0,0,-1]",0,1
"A1K1C6L4T9FA5I ",61,9,0,"[0,1,0,-1]","[-1,0,1,1]",1,2
"A1K1C6L4T9FA5I ",61,10,0,"[-1,0,1,0]","[1,1,0,1]",1,2
"A1K1C6L4T9FA5I ",61,11,0,"[1,1,-1,0]","[1,1,0,-1]",0,2
"A1K1C6L4T9FA5I ",63,0,0,"[0,-1,1,-1]","[-1,0,0,-1]",1,2
"A1K1C6L4T9FA5I ",63,1,0,"[0,-1,1,-1]","[-1,0,0,-1]",1,2
"A1K1C6L4T9FA5I ",63,2,0,"[-1,0,-1,1]","[1,0,-1,-1]",1,2
"A1K1C6L4T9FA5I ",63,3,0,"[0,1,1,1]","[0,0,1,1]",0,2
"A1K1C6L4T9FA5I ",63,4,0,"[0,1,-1,1]","[1,1,-1,0]",0,1
"A1K1C6L4T9FA5I ",63,5,0,"[-1,1,0,0]","[1,-1,-1,0]",1,2
"A1K1C6L4T9FA5I ",63,6,0,"[1,0,1,0]","[1,0,-1,0]",0,1
"A1K1C6L4T9FA5I ",63,7,0,"[1,1,1,0]","[0,1,1,-1]",0,2
"A1K1C6L4T9FA5I ",63,8,0,"[0,1,1,-1]","[-1,1,-1,0]",0,2
"A1K1C6L4T9FA5I ",63,9,0,"[1,0,1,0]","[1,-1,0,1]",0,1
"A1K1C6L4T9FA5I ",63,10,0,"[0,-1,1,-1]","[1,0,0,1]",0,1
"A1K1C6L4T9FA5I ",63,11,0,"[1,0,1,1]","[0,-1,1,1]",0,2
"A1K1C6L4T9FA5I ",66,0,0,"[0,-1,-1,1]","[-1,-1,1,0]",1,2
"A1K1C6L4T9FA5I ",66,1,0,"[0,-1,-1,1]","[-1,-1,1,0]",1,2
"A1K1C6L4T9FA5I ",66,2,0,"[-1,-1,0,0]","[0,-1,1,1]",1,2
"A1K1C6L4T9FA5I ",66,3,0,"[1,0,1,-1]","[1,0,-1,0]",1,2
"A1K1C6L4T9FA5I ",66,4,0,"[1,0,1,-1]","[0,1,-1,-1]",0,2
"A1K1C6L4T9FA5I ",66,5,0,"[1,1,-1,0]","[0,1,-1,1]",1,2
"A1K1C6L4T9FA5I ",66,6,0,"[1,-1,1,0]","[-1,-1,0,1]",1,2
"A1K1C6L4T9FA5I ",66,7,0,"[1,0,1,-1]","[0,0,1,1]",1,2
"A1K1C6L4T9FA5I ",66,8,0,"[-1,0,1,-1]","[1,1,1,0]",0,2
"A1K1C6L4T9FA5I ",66,9,0,"[0,-1,0,1]","[1,0,1,-1]",0,1
"A1K1C6L4T9FA5I ",66,10,0,"[1,0,0,1]","[0,1,1,1]",0,1
"A1K1C6L4T9FA5I ",66,11,0,"[1,0,1,0]","[0,1,-1,1]",0,1
"A1K1C6L4T9FA5I ",73,0,0,"[-1,0,-1,1]","[1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",73,1,0,"[-1,0,-1,1]","[1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",73,2,0,"[-1,1,0,1]","[-1,0,0,-1]",1,2
"A1K1C6L4T9FA5I ",73,3,0,"[1,0,1,1]","[1,1,0,-1]",0,1
"A1K1C6L4T9FA5I ",73,4,0,"[0,1,1,1]","[0,0,1,1]",0,2
"A1K1C6L4T9FA5I ",73,5,0,"[-1,0,-1,-1]","[0,1,-1,-1]",0,2
"A1K1C6L4T9FA5I ",73,6,0,"[1,0,1,-1]","[1,1,-1,0]",0,2
"A1K1C6L4T9FA5I ",73,7,0,"[-1,-1,0,0]","[-1,0,1,0]",0,1
"A1K1C6L4T9FA5I ",73,8,0,"[1,0,1,1]","[0,-1,1,1]",0,1
"A1K1C6L4T9FA5I ",73,9,0,"[-1,-1,0,0]","[1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",73,10,0,"[1,0,1,-1]","[-1,-1,0,-1]",1,2
"A1K1C6L4T9FA5I ",73,11,0,"[1,1,-1,0]","[0,-1,-1,1]",1,2
"A1K1C6L4T9FA5I ",75,0,0,"[-1,1,0,1]","[1,0,1,1]",1,2
"A1K1C6L4T9FA5I ",75,1,0,"[-1,1,0,1]","[1,0,1,1]",1,2
"A1K1C6L4T9FA5I ",75,2,0,"[0,-1,-1,1]","[1,-1,-1,0]",1,2
"A1K1C6L4T9FA5I ",75,3,0,"[0,-1,1,1]","[1,0,-1,0]",0,1
"A1K1C6L4T9FA5I ",75,4,0,"[0,1,-1,1]","[1,-1,1,0]",1,2
"A1K1C6L4T9FA5I ",75,5,0,"[-1,1,1,0]","[1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",75,6,0,"[-1,0,0,1]","[-1,1,0,1]",1,2
"A1K1C6L4T9FA5I ",75,7,0,"[1,0,1,0]","[-1,0,0,1]",0,1
"A1K1C6L4T9FA5I ",75,8,0,"[0,1,1,1]","[-1,-1,1,0]",0,2
"A1K1C6L4T9FA5I ",75,9,0,"[-1,0,-1,-1]","[-1,1,0,-1]",0,2
"A1K1C6L4T9FA5I ",75,10,0,"[-1,-1,0,0]","[-1,-1,0,1]",0,1
"A1K1C6L4T9FA5I ",75,11,0,"[-1,0,-1,-1]","[0,0,1,1]",1,2
"A1K1C6L4T9FA5I ",76,0,0,"[0,-1,-1,1]","[1,-1,-1,0]",0,1
"A1K1C6L4T9FA5I ",76,1,0,"[0,-1,-1,1]","[1,-1,-1,0]",0,1
"A1K1C6L4T9FA5I ",76,2,0,"[1,-1,1,0]","[-1,-1,1,0]",0,1
"A1K1C6L4T9FA5I ",76,3,0,"[-1,1,0,-1]","[1,1,0,1]",1,2
"A1K1C6L4T9FA5I ",76,4,0,"[1,1,1,0]","[0,1,-1,1]",1,2
"A1K1C6L4T9FA5I ",76,5,0,"[0,-1,1,-1]","[-1,1,1,0]",0,1
"A1K1C6L4T9FA5I ",76,6,0,"[1,0,-1,0]","[0,1,1,-1]",0,1
"A1K1C6L4T9FA5I ",76,7,0,"[1,-1,0,1]","[0,1,1,-1]",0,1
"A1K1C6L4T9FA5I ",76,8,0,"[1,-1,1,0]","[-1,0,-1,1]",0,1
"A1K1C6L4T9FA5I ",76,9,0,"[1,0,1,0]","[-1,-1,0,0]",0,1
"A1K1C6L4T9FA5I ",76,10,0,"[-1,-1,0,1]","[1,-1,1,0]",1,2
"A1K1C6L4T9FA5I ",76,11,0,"[1,-1,0,0]","[1,-1,-1,0]",0,1
"A1K1C6L4T9FA5I ",77,0,0,"[1,0,1,0]","[0,-1,1,1]",1,2
"A1K1C6L4T9FA5I ",77,1,0,"[1,0,1,0]","[0,-1,1,1]",0,2
"A1K1C6L4T9FA5I ",77,2,0,"[-1,-1,0,1]","[-1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",77,3,0,"[1,1,0,1]","[-1,1,0,1]",1,2
"A1K1C6L4T9FA5I ",77,4,0,"[1,0,-1,-1]","[1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",77,5,0,"[-1,1,0,0]","[-1,0,1,1]",1,2
"A1K1C6L4T9FA5I ",77,6,0,"[0,-1,1,1]","[1,1,0,-1]",0,1
"A1K1C6L4T9FA5I ",77,7,0,"[-1,0,1,-1]","[1,-1,1,0]",0,1
"A1K1C6L4T9FA5I ",77,8,0,"[-1,-1,1,0]","[-1,1,1,0]",0,1
"A1K1C6L4T9FA5I ",77,9,0,"[0,1,-1,-1]","[0,-1,1,-1]",1,2
"A1K1C6L4T9FA5I ",77,10,0,"[0,-1,-1,1]","[1,0,-1,-1]",1,2
"A1K1C6L4T9FA5I ",77,11,0,"[-1,1,0,0]","[-1,1,1,0]",1,2
"A1K1C6L4T9FA5I ",79,0,0,"[1,1,-1,0]","[1,0,1,-1]",0,2
"A1K1C6L4T9FA5I ",79,1,0,"[1,1,-1,0]","[1,0,1,-1]",0,2
"A1K1C6L4T9FA5I ",79,2,0,"[-1,1,-1,0]","[-1,0,0,-1]",0,2
"A1K1C6L4T9FA5I ",79,3,0,"[1,0,0,1]","[0,-1,-1,-1]",0,1
"A1K1C6L4T9FA5I ",79,4,0,"[0,1,0,-1]","[0,1,1,1]",1,2
"A1K1C6L4T9FA5I ",79,5,0,"[-1,1,0,1]","[1,0,0,-1]",0,1
"A1K1C6L4T9FA5I ",79,6,0,"[-1,1,1,0]","[1,0,1,1]",1,2
"A1K1C6L4T9FA5I ",79,7,0,"[-1,1,0,1]","[-1,0,0,1]",0,1
"A1K1C6L4T9FA5I ",79,8,0,"[-1,0,-1,-1]","[-1,0,0,-1]",0,2
"A1K1C6L4T9FA5I ",79,9,0,"[-1,0,0,1]","[1,1,1,0]",0,1
"A1K1C6L4T9FA5I ",79,10,0,"[0,1,-1,-1]","[0,-1,1,-1]",1,2
"A1K1C6L4T9FA5I ",79,11,0,"[1,-1,-1,0]","[0,-1,-1,1]",0,1
"A1K1C6L4T9FA5I ",80,0,0,"[-1,0,1,-1]","[-1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",80,1,0,"[-1,0,1,-1]","[-1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",80,2,0,"[0,-1,-1,-1]","[-1,0,1,1]",1,2
"A1K1C6L4T9FA5I ",80,3,0,"[1,1,-1,0]","[1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",80,4,0,"[1,1,1,0]","[0,1,-1,1]",1,2
"A1K1C6L4T9FA5I ",80,5,0,"[1,0,1,-1]","[0,-1,0,1]",1,2
"A1K1C6L4T9FA5I ",80,6,0,"[0,-1,1,-1]","[0,1,-1,-1]",0,2
"A1K1C6L4T9FA5I ",80,7,0,"[0,1,1,-1]","[1,-1,0,-1]",0,2
"A1K1C6L4T9FA5I ",80,8,0,"[0,1,0,-1]","[1,-1,0,-1]",1,2
"A1K1C6L4T9FA5I ",80,9,0,"[1,1,0,-1]","[1,1,-1,0]",0,2
"A1K1C6L4T9FA5I ",80,10,0,"[0,1,1,1]","[1,-1,0,1]",0,1
"A1K1C6L4T9FA5I ",80,11,0,"[0,-1,1,1]","[-1,0,-1,0]",0,1
"A1K1C6L4T9FA5I ",83,0,0,"[-1,1,1,0]","[0,-1,1,1]",1,2
"A1K1C6L4T9FA5I ",83,1,0,"[-1,1,1,0]","[0,-1,1,1]",1,2
"A1K1C6L4T9FA5I ",83,2,0,"[1,-1,0,0]","[-1,-1,1,0]",0,1
"A1K1C6L4T9FA5I ",83,3,0,"[0,1,-1,1]","[1,1,1,0]",1,2
"A1K1C6L4T9FA5I ",83,4,0,"[1,1,0,-1]","[0,-1,1,-1]",1,2
"A1K1C6L4T9FA5I ",83,5,0,"[0,1,1,1]","[1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",83,6,0,"[0,-1,-1,-1]","[-1,1,0,-1]",0,2
"A1K1C6L4T9FA5I ",83,7,0,"[0,1,-1,-1]","[-1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",83,8,0,"[1,1,-1,0]","[1,1,0,-1]",0,2
"A1K1C6L4T9FA5I ",89,0,0,"[-1,1,0,1]","[-1,0,0,-1]",1,2
"A1K1C6L4T9FA5I ",89,1,0,"[-1,1,0,1]","[-1,0,0,-1]",1,2
"A1K1C6L4T9FA5I ",89,2,0,"[1,-1,0,1]","[-1,1,0,0]",1,2
"A1K1C6L4T9FA5I ",89,3,0,"[1,0,1,1]","[-1,1,0,1]",1,2
"A1K1C6L4T9FA5I ",89,4,0,"[1,-1,0,-1]","[0,1,0,-1]",0,1
"A1K1C6L4T9FA5I ",89,5,0,"[-1,0,1,0]","[1,1,1,0]",0,2
"A1K1C6L4T9FA5I ",89,6,0,"[0,1,1,1]","[0,0,1,1]",0,2
"A1K1C6L4T9FA5I ",89,7,0,"[-1,1,0,0]","[1,0,0,-1]",1,2
"A1K1C6L4T9FA5I ",89,8,0,"[0,-1,1,1]","[1,0,-1,0]",0,1
"A1K1C6L4T9FA5I ",89,9,0,"[0,1,1,1]","[0,1,-1,-1]",0,1
"A1K1C6L4T9FA5I ",89,10,0,"[0,-1,0,-1]","[0,1,-1,-1]",0,1
"A1K1C6L4T9FA5I ",89,11,0,"[-1,1,1,0]","[1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",90,0,0,"[1,0,1,0]","[-1,-1,0,0]",0,1
"A1K1C6L4T9FA5I ",90,1,0,"[1,0,1,0]","[-1,-1,0,0]",0,1
"A1K1C6L4T9FA5I ",90,2,0,"[0,-1,-1,1]","[1,0,1,1]",1,2
"A1K1C6L4T9FA5I ",90,3,0,"[-1,0,1,1]","[1,0,1,1]",0,2
"A1K1C6L4T9FA5I ",90,4,0,"[0,1,0,-1]","[1,-1,0,-1]",1,2
"A1K1C6L4T9FA5I ",90,5,0,"[1,0,-1,-1]","[-1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",90,6,0,"[0,1,1,1]","[0,0,1,1]",0,2
"A1K1C6L4T9FA5I ",90,7,0,"[1,-1,0,0]","[-1,0,0,-1]",0,1
"A1K1C6L4T9FA5I ",90,8,0,"[1,-1,1,0]","[1,0,-1,0]",0,1
"A1K1C6L4T9FA5I ",90,9,0,"[0,-1,-1,1]","[1,-1,-1,0]",0,1
"A1K1C6L4T9FA5I ",90,10,0,"[-1,0,0,-1]","[-1,-1,0,1]",1,2
"A1K1C6L4T9FA5I ",90,11,0,"[-1,0,1,1]","[-1,0,-1,1]",0,1
"A1K1C6L4T9FA5I ",92,0,0,"[-1,0,1,0]","[1,1,1,0]",1,2
"A1K1C6L4T9FA5I ",92,1,0,"[-1,0,1,0]","[1,1,1,0]",0,1
"A1K1C6L4T9FA5I ",92,2,0,"[1,-1,0,1]","[-1,1,-1,0]",0,1
"A1K1C6L4T9FA5I ",92,3,0,"[-1,0,0,-1]","[-1,1,0,1]",1,2
"A1K1C6L4T9FA5I ",92,4,0,"[1,0,-1,-1]","[-1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",92,5,0,"[-1,1,1,0]","[1,-1,0,0]",1,2
"A1K1C6L4T9FA5I ",92,6,0,"[1,0,1,-1]","[-1,0,0,-1]",1,2
"A1K1C6L4T9FA5I ",92,7,0,"[1,0,-1,-1]","[-1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",92,8,0,"[1,1,0,1]","[-1,0,-1,0]",0,1
"A1K1C6L4T9FA5I ",92,9,0,"[1,0,1,0]","[1,0,0,1]",0,1
"A1K1C6L4T9FA5I ",92,10,0,"[-1,0,0,-1]","[-1,0,-1,-1]",0,1
"A1K1C6L4T9FA5I ",92,11,0,"[1,1,1,0]","[1,-1,0,1]",1,2
"A1K1C6L4T9FA5I ",93,0,0,"[1,0,1,0]","[1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",93,1,0,"[1,0,1,0]","[1,0,0,1]",1,2
"A1K1C6L4T9FA5I ",93,2,0,"[1,-1,0,1]","[-1,1,-1,0]",0,1
"A1K1C6L4T9FA5I ",93,3,0,"[-1,0,0,-1]","[-1,0,-1,-1]",0,2
"A1K1C6L4T9FA5I ",93,4,0,"[-1,-1,0,1]","[1,-1,1,0]",0,1
"A1K1C6L4T9FA5I ",93,5,0,"[0,1,-1,1]","[1,1,1,0]",0,1
"A1K1C6L4T9FA5I ",93,6,0,"[-1,1,0,0]","[-1,1,-1,0]",0,2
"A1K1C6L4T9FA5I ",93,7,0,"[0,-1,1,-1]","[1,0,-1,-1]",0,2
"A1K1C6L4T9FA5I ",93,8,0,"[-1,0,0,1]","[1,0,-1,-1]",0,1
"A1K1C6L4T9FA5I ",93,9,0,"[1,-1,-1,0]","[1,0,-1,0]",0,1
"A1K1C6L4T9FA5I ",93,10,0,"[1,0,1,0]","[0,1,1,1]",0,2
"A1K1C6L4T9FA5I ",93,11,0,"[1,1,1,0]","[1,-1,0,1]",1,2
"A1K8VUKRL53OX ",16,0,0,"[-1,1,1,0]","[1,0,0,-1]",0,2
"A1KAYSB7LMX4FN ",1,0,0,"[-1,-1,1,0]","[0,1,-1,1]",0,1
"A1KAYSB7LMX4FN ",4,0,0,"[-1,1,1,0]","[0,0,1,1]",0,2
"A1KAYSB7LMX4FN ",4,1,0,"[-1,1,1,0]","[0,0,1,1]",0,2
"A1KAYSB7LMX4FN ",4,2,0,"[-1,-1,0,-1]","[-1,0,0,1]",1,2
"A1KAYSB7LMX4FN ",4,3,0,"[-1,1,0,-1]","[1,0,-1,0]",1,2
"A1KAYSB7LMX4FN ",4,4,0,"[-1,0,1,-1]","[-1,0,1,1]",0,2
"A1KAYSB7LMX4FN ",4,5,0,"[1,-1,0,-1]","[0,1,-1,1]",1,2
"A1KAYSB7LMX4FN ",4,6,0,"[0,1,-1,-1]","[-1,1,0,1]",1,2
"A1KAYSB7LMX4FN ",58,0,0,"[1,1,0,0]","[-1,0,-1,-1]",0,2
"A1KAYSB7LMX4FN ",58,1,0,"[1,1,0,0]","[-1,0,-1,-1]",1,2
"A1KAYSB7LMX4FN ",58,2,0,"[1,-1,0,-1]","[-1,1,-1,0]",0,2
"A1KAYSB7LMX4FN ",58,3,0,"[1,-1,1,0]","[-1,0,1,-1]",0,1
"A1KAYSB7LMX4FN ",58,4,0,"[1,0,0,1]","[-1,0,1,0]",0,1
"A1KAYSB7LMX4FN ",58,5,0,"[1,0,1,1]","[-1,1,0,0]",1,2
"A1KAYSB7LMX4FN ",87,0,0,"[-1,0,1,0]","[1,1,1,0]",0,2
"A1KAYSB7LMX4FN ",92,0,0,"[1,0,1,0]","[1,0,0,1]",1,2
"A1KEA2Z47S3UPI ",64,0,0,"[0,1,0,-1]","[1,-1,1,0]",1,2
"A1KLLYT0ITXDK4 ",19,0,0,"[1,0,1,-1]","[-1,0,1,1]",0,2
"A1KRXY4629AK58 ",9,0,0,"[0,1,0,-1]","[1,1,1,0]",0,2
"A1KRXY4629AK58 ",9,1,0,"[0,1,0,-1]","[1,1,1,0]",0,1
"A1KRXY4629AK58 ",9,2,0,"[-1,1,1,0]","[0,-1,-1,-1]",0,1
"A1KRXY4629AK58 ",9,3,0,"[1,1,-1,0]","[-1,1,0,1]",1,2
"A1KRXY4629AK58 ",9,4,0,"[-1,0,1,0]","[0,-1,-1,-1]",0,1
"A1KRXY4629AK58 ",9,5,0,"[0,1,-1,1]","[0,-1,1,1]",1,2
"A1KRXY4629AK58 ",9,6,0,"[0,1,1,1]","[-1,0,1,-1]",0,1
"A1KRXY4629AK58 ",9,7,0,"[1,0,1,1]","[-1,0,-1,0]",1,2
"A1KRXY4629AK58 ",9,8,0,"[0,-1,1,-1]","[1,1,1,0]",1,2
"A1KRXY4629AK58 ",9,9,0,"[-1,1,1,0]","[-1,0,1,-1]",0,1
"A1KRXY4629AK58 ",9,10,0,"[-1,0,1,-1]","[-1,0,-1,0]",0,1
"A1KRXY4629AK58 ",9,11,0,"[1,1,1,0]","[-1,0,-1,0]",1,2
"A1KWJ122HBJ3V6 ",9,0,0,"[1,0,-1,0]","[-1,0,0,-1]",1,2
"A1KWJ122HBJ3V6 ",9,1,0,"[1,0,-1,0]","[-1,0,0,-1]",1,2
"A1KWJ122HBJ3V6 ",9,2,0,"[0,1,1,1]","[-1,0,0,-1]",1,2
"A1KWJ122HBJ3V6 ",9,3,0,"[-1,1,0,0]","[0,-1,0,-1]",1,2
"A1KWJ122HBJ3V6 ",9,4,0,"[-1,-1,0,0]","[0,-1,1,-1]",1,2
"A1KWJ122HBJ3V6 ",9,5,0,"[0,-1,-1,1]","[0,1,-1,-1]",0,1
"A1KWJ122HBJ3V6 ",19,0,0,"[-1,-1,1,0]","[0,1,0,-1]",0,1
"A1KWJ122HBJ3V6 ",19,1,0,"[-1,-1,1,0]","[0,1,0,-1]",1,2
"A1KWJ122HBJ3V6 ",19,2,0,"[1,1,-1,0]","[-1,0,-1,1]",1,2
"A1KWJ122HBJ3V6 ",19,3,0,"[-1,0,0,1]","[-1,0,1,-1]",0,2
"A1KWJ122HBJ3V6 ",19,4,0,"[1,1,1,0]","[-1,0,0,1]",0,2
"A1KWJ122HBJ3V6 ",19,5,0,"[-1,-1,0,0]","[1,-1,1,0]",0,1
"A1KWJ122HBJ3V6 ",19,6,0,"[-1,0,-1,0]","[1,0,-1,1]",1,2
"A1KWJ122HBJ3V6 ",19,7,0,"[-1,0,0,-1]","[1,1,-1,0]",1,2
"A1KWJ122HBJ3V6 ",23,0,0,"[1,1,-1,0]","[-1,1,0,1]",1,2
"A1KWJ122HBJ3V6 ",23,1,0,"[1,1,-1,0]","[-1,1,0,1]",1,2
"A1KWJ122HBJ3V6 ",23,2,0,"[-1,0,-1,0]","[-1,0,-1,-1]",1,2
"A1KWJ122HBJ3V6 ",23,3,0,"[1,0,-1,0]","[-1,-1,0,-1]",1,2
"A1KWJ122HBJ3V6 ",23,4,0,"[0,1,-1,-1]","[0,1,0,-1]",1,2
"A1KWJ122HBJ3V6 ",23,5,0,"[1,1,0,0]","[1,-1,1,0]",1,2
"A1KWJ122HBJ3V6 ",23,6,0,"[-1,1,1,0]","[-1,-1,0,0]",1,2
"A1KWJ122HBJ3V6 ",23,7,0,"[-1,0,0,1]","[1,0,1,-1]",1,2
"A1KWJ122HBJ3V6 ",23,8,0,"[0,-1,1,1]","[1,0,0,-1]",0,1
"A1KWJ122HBJ3V6 ",23,9,0,"[-1,0,-1,0]","[1,0,1,-1]",0,1
"A1KWJ122HBJ3V6 ",23,10,0,"[1,0,0,-1]","[-1,-1,0,-1]",1,2
"A1KWJ122HBJ3V6 ",23,11,0,"[-1,0,-1,1]","[-1,-1,0,1]",1,2
"A1KWJ122HBJ3V6 ",33,0,0,"[-1,0,-1,-1]","[-1,1,0,0]",1,2
"A1KWJ122HBJ3V6 ",33,1,0,"[-1,0,-1,-1]","[-1,1,0,0]",1,2
"A1KWJ122HBJ3V6 ",33,2,0,"[1,1,1,0]","[1,0,-1,1]",1,2
"A1KWJ122HBJ3V6 ",33,3,0,"[1,-1,0,-1]","[1,-1,0,1]",1,2
"A1KWJ122HBJ3V6 ",33,4,0,"[-1,0,0,-1]","[-1,1,0,-1]",1,2
"A1KWJ122HBJ3V6 ",33,5,0,"[-1,-1,-1,0]","[0,1,-1,-1]",1,2
"A1KWJ122HBJ3V6 ",33,6,0,"[1,-1,0,1]","[-1,0,0,1]",1,2
"A1KWJ122HBJ3V6 ",33,7,0,"[0,0,1,1]","[-1,-1,-1,0]",1,2
"A1KWJ122HBJ3V6 ",33,8,0,"[0,-1,1,1]","[1,0,0,-1]",1,2
"A1KWJ122HBJ3V6 ",38,0,0,"[1,-1,0,0]","[-1,1,0,1]",1,2
"A1KWJ122HBJ3V6 ",38,1,0,"[1,-1,0,0]","[-1,1,0,1]",1,2
"A1KWJ122HBJ3V6 ",38,2,0,"[-1,1,0,-1]","[1,1,0,-1]",1,2
"A1KWJ122HBJ3V6 ",38,3,0,"[1,-1,0,0]","[1,1,-1,0]",1,2
"A1KWJ122HBJ3V6 ",38,4,0,"[0,0,1,1]","[-1,0,0,1]",1,2
